geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
65937,"lajeado novo","MA",-47.034560833161244,-6.1901704359155,
59902,"francisco dantas","RN",-38.12289226815784,-6.088725000000003,
59445,"serra da tapuia","RN",-35.94443999999993,-6.09027999999995,
64470,"hugo napoleao","PI",-42.55992715363724,-5.988816014177608,
64058,"teresina","PI",-42.75027582150669,-5.062697082532735,
63530,"carius","CE",-39.49550692249821,-6.538167753867774,
48730,"conceicao do coite","BA",-39.28414474652235,-11.564942732033018,
45008,"vitoria da conquista","BA",-40.77610999999996,-14.817119999999932,
86803,"apucarana","PR",-51.4603334148275,-23.527702737583002,
81630,"curitiba","PR",-49.255410782128216,-25.484834210658434,
78525,"matupa","MT",-54.93721743519397,-10.176144128645706,
75843,"portelandia","GO",-52.67826404549904,-17.357162303098534,
68510,"maraba","PA",-49.102135134838754,-5.363792591554282,
64923,"alvorada do gurgueia","PI",-43.86797999999993,-8.446679999999958,
64057,"teresina","PI",-42.73708516842461,-5.046619174705837,
64005,"teresina","PI",-42.83633137668003,-5.052377342595215,
62755,"ocara","CE",-38.5989782122313,-4.490700040153764,
60131,"fortaleza","CE",-38.51323565667377,-3.76166347960067,
59250,"senador eloi de souza","RN",-35.69474987551242,-6.036708567605613,
53415,"paulista","PE",-34.895890780743215,-7.93846727699231,
46390,"ibiassuce","BA",-42.25897177529737,-14.266059835815264,
45350,"itirucu","BA",-40.15214721816804,-13.532228310909842,
98370,"novo tiradentes","RS",-53.18370432406146,-27.56090398514715,
97105,"santa maria","RS",-53.70841125,-29.706601499999998,
99200,"guaporé","RS",-51.89733715156935,-28.846447550068227,
95603,"taquara","RS",-50.78036966868653,-29.667059635323223,
89703,"concórdia","SC",-52.077663,-27.199728,
88704,"tubarao","SC",-48.99630733028447,-28.47042857063306,
93822,"sapiranga","RS",-50.959058813958336,-29.629172994763746,
89848,"jardinopolis","SC",-52.85939109000185,-26.71986286778096,
88906,"araranguá","SC",-49.47149545043025,-28.930189006074013,
99712,"erechim","RS",-52.30485416964141,-27.64025770655934,
97040,"santa maria","RS",-53.82526983472786,-29.67837225590049,
95568,"dom pedro de alcantara","RS",-49.8525142912811,-29.370851496620258,
93120,"sao leopoldo","RS",-51.157794527698975,-29.729609769191196,
89052,"blumenau","SC",-49.072245974847014,-26.897213889810864,
89055,"blumenau","SC",-49.06112438259567,-26.884007842633714,
98580,"coronel bicaco","RS",-53.712248171277295,-27.71760261971223,
98160,"ivora","RS",-53.57747516800567,-29.519518708380613,
89256,"jaraguá do sul","SC",-49.07124915681802,-26.47851386037866,
89480,"major vieira","SC",-50.32704141801397,-26.362769473794152,
95052,"caxias do sul","RS",-51.162346764731126,-29.164996089296633,
89267,"jaraguá do sul","SC",-49.121521480434154,-26.36927635822107,
89515,"lebon regis","SC",-50.687374873254406,-26.933270783037766,
99650,"benjamin constant do sul","RS",-52.58508445793412,-27.513774725371366,
89638,"vargem","SC",-50.969249696356776,-27.493043742323152,
95390,"pinhal da serra","RS",-50.23357365986018,-30.233660772021313,
93046,"sao leopoldo","RS",-51.102400544412326,-29.78058668040418,
89935,"princesa","SC",-53.60068767450819,-26.446711434751855,
96193,"chuvisca","RS",-51.979231648379795,-30.75506790392262,
95895,"colinas","RS",-51.86899308717813,-29.388253629228064,
99940,"ibiaca","RS",-51.85716023441122,-28.05696071002902,
99725,"tres arroios","RS",-52.15282386786254,-27.49862537897042,
95047,"caxias do sul","RS",-51.17114465640166,-29.122520673767703,
93336,"novo hamburgo","RS",-51.13482828629935,-29.694007949887933,
96700,"sao jeronimo","RS",-51.671265371785196,-29.962839163843714,
13573,"sao carlos","SP",-47.916778521549176,-22.05917410904592,
13101,"campinas","SP",-47.0199931455653,-22.929540998615018,
13053,"campinas","SP",-47.10420684174344,-23.00119538858902,
13468,"americana","SP",-47.33953109339833,-22.756385472935573,
11620,"maresias","SP",-45.55563291618097,-23.792987242022033,
14055,"ribeirao preto","SP",-47.818613430751924,-21.153944263113857,
9605,"são bernardo do campo","SP",-46.566996168458566,-23.65942789103668,
9420,"ribeirao pires","SP",-46.41346041164783,-23.721300620874402,
9270,"santo andre","SP",-46.489977035951235,-23.637176486265762,
14400,"franca","SP",-47.40044745214464,-20.536185254337884,
9960,"diadema","SP",-46.590387413526585,-23.692441013589995,
9181,"santo andré","SP",-46.52493613598071,-23.68334182246273,
11630,"ilhabela","SP",-45.37292177147439,-23.832856825611273,
8761,"mogi das cruzes","SP",-46.21902949365864,-23.560822945651037,
8685,"suzano","SP",-46.304506282492504,-23.52122905540118,
13034,"campinas","SP",-47.09218120705173,-22.913263089647415,
11449,"guaruja","SP",-46.1963949875033,-23.973815107952195,
9530,"sao caetano do sul","SP",-46.57637308673321,-23.61773050375091,
9150,"santo andré","SP",-46.29868534666313,-23.780727720930088,
8461,"são paulo","SP",-46.40110200000001,-23.556831485429043,
13806,"mogi mirim","SP",-46.963994726470126,-22.412487091032396,
13050,"campinas","SP",-47.09436022828781,-22.952117430751912,
12309,"jacarei","SP",-45.95011352456142,-23.282221754449004,
13105,"campinas","SP",-46.96810568748914,-22.87963512960935,
12244,"sao jose dos campos","SP",-45.95028098516809,-23.199729416809685,
7956,"francisco morato","SP",-46.734953820999976,-23.278013999999928,
9210,"santo andre","SP",-46.53194277447949,-23.63284142562586,
8568,"poa","SP",-46.344875683738216,-23.5546697463212,
7955,"francisco morato","SP",-46.731244287686906,-23.278901550659267,
9811,"sao bernardo do campo","SP",-46.55969999719431,-23.726126262625584,
7811,"franco da rocha","SP",-46.77828873175944,-23.31538616031486,
34575,"sabara","MG",-43.833702326026454,-19.884887007698577,
29724,"novo brasil","ES",-40.592983361282144,-19.222638079660836,
27211,"volta redonda","RJ",-44.07757718082404,-22.490217597553265,
35430,"ponte nova","MG",-42.89407728268524,-20.406680147049077,
35046,"governador valadares","MG",-41.96783453076911,-18.88961597370718,
29131,"viana","ES",-40.46039307901304,-20.42079986472569,
26167,"belford roxo","RJ",-43.32898309106947,-22.700449990362813,
35578,"corrego fundo","MG",-45.55649174050906,-20.452366259407786,
32315,"contagem","MG",-44.044353984017675,-19.946546390953777,
31680,"belo horizonte","MG",-44.001014687278136,-19.801102098164385,
26379,"queimados","RJ",-43.56319926616679,-22.730818677338565,
23520,"rio de janeiro","RJ",-43.67170416192525,-22.932134970829434,
25802,"três rios","RJ",-43.20814162510536,-22.116215621818956,
15708,"jales","SP",-50.5172603604744,-20.2673991885589,
15092,"sao jose do rio preto","SP",-49.41584387014218,-20.83841206341763,
28950,"armacao dos buzios","RJ",-41.89379056950305,-22.76124198297628,
25940,"guapimirim","RJ",-42.96570433195331,-22.51226352721934,
16220,"gabriel monteiro","SP",-50.55229222911323,-21.531686365283594,
14610,"ipua","SP",-48.014174217951854,-20.446564435903742,
36774,"cataguases","MG",-42.690281148988014,-21.38079639893247,
35995,"sao domingos do prata","MG",-42.96787272596743,-19.86634818633847,
28928,"cabo frio","RJ",-42.01326584066928,-22.638570979724392,
18935,"espirito santo do turvo","SP",-49.433601045605826,-22.701398450366973,
14890,"jaboticabal","SP",-48.325926762878,-21.274121027834695,
32017,"contagem","MG",-44.093782487820114,-19.894287603778025,
15043,"sao jose do rio preto","SP",-49.39138156300876,-20.789094248931278,
35498,"jeceaba","MG",-43.98333709072798,-20.535047381810134,
27598,"penedo","RJ",-44.53208650161694,-22.43225433737873,
24325,"niteroi","RJ",-43.03566939341569,-22.88251010964271,
18170,"piedade","SP",-47.420843892933505,-23.713791856531838,
16050,"aracatuba","SP",-50.43718245712385,-21.198473444630377,
36180,"rio pomba","MG",-43.176756006368166,-21.272642478564297,
32010,"contagem","MG",-44.0735240130318,-19.931569276402914,
17056,"bauru","SP",-49.100914887298856,-22.359882038028704,
35249,"alvarenga","MG",-41.728227248597044,-19.41772232577804,
17128,"agudos","SP",-48.98499107323899,-22.461124193136992,
35183,"timoteo","MG",-42.6667690212199,-19.560949796738598,
18290,"buri","SP",-48.60281919729349,-23.79582652618703,
36572,"vicosa","MG",-42.88744966478055,-20.769290999999996,
34600,"sabara","MG",-43.85721570396721,-19.863168672431648,
28360,"bom jesus do itabapoana","RJ",-41.67498147024267,-21.137529491881015,
19097,"presidente prudente","SP",-51.35673733889026,-22.073361792008694,
27580,"itatiaia","RJ",-44.56922396455881,-22.492255860981047,
24431,"sao goncalo","RJ",-43.08501305579854,-22.827885698548496,
22740,"rio de janeiro","RJ",-43.35632753981954,-22.92765788388557,
31820,"belo horizonte","MG",-44.00239920122336,-19.89963465113387,
27979,"macaé","RJ",-41.792672340565844,-22.25472267895348,
27343,"barra mansa","RJ",-44.17461078518662,-22.56395651402269,
25237,"duque de caxias","RJ",-43.305708796354686,-22.75345624787123,
24241,"niteroi","RJ",-43.08732224154509,-22.903336664817363,
24451,"sao goncalo","RJ",-43.00989848175705,-22.83563512107761,
65180,"humberto de campos","MA",-43.45964000941103,-2.607682898713797,
65770,"governador archer","MA",-44.2705584451438,-5.028094095059211,
65636,"timon","MA",-42.834441971142965,-5.11604397835723,
56540,"tupanatinga","PE",-37.3405881469724,-8.753699696452925,
65727,"trizidela do vale","MA",-44.6114097784706,-4.5701000507759115,
64006,"teresina","PI",-42.81309091701358,-5.057075510190789,
52010,"recife","PE",-34.899034279906516,-8.058288489035721,
49085,"aracaju","SE",-37.089366329173956,-10.905296008711268,
45986,"teixeira de freitas","BA",-39.97071630070054,-17.312222800441088,
45545,"ubaitaba","BA",-39.32014651830847,-14.305678458525,
65095,"sao luis","MA",-44.22818087607479,-2.5576116180968267,
54420,"jaboatao dos guararapes","PE",-34.918829431964205,-8.18984952722669,
40435,"salvador","BA",-38.50202224285876,-12.92596319346174,
37496,"turvolandia","MG",-45.78106686591445,-21.873554381407885,
67033,"ananindeua","PA",-48.37205732850442,-1.3955218575192594,
60450,"fortaleza","CE",-38.54609689869582,-3.7351219766864707,
41710,"salvador","BA",-38.43225849120975,-12.980320902293307,
38184,"araxa","MG",-46.95379466896974,-19.60305711725264,
37546,"itaim","MG",-45.88531276151623,-22.386839683544174,
54767,"camaragibe","PE",-34.98867048674155,-8.026451355971966,
49300,"tobias barreto","SE",-38.00126425075897,-11.193011601396266,
40110,"salvador","BA",-38.51667546347465,-12.99542091843712,
38400,"uberlândia","MG",-48.297735436730186,-18.920964996425926,
64455,"barro duro","PI",-42.5084234127432,-5.820940904903127,
40725,"salvador","BA",-38.46240664075275,-12.875233967339003,
38660,"buritis","MG",-46.42343117118812,-15.62730114265263,
38035,"uberaba","MG",-47.89477106411218,-19.759305939494496,
64940,"monte alegre do piaui","PI",-45.30468679434781,-9.747475335134274,
58770,"coremas","PB",-37.9406730533876,-7.024320000000003,
38305,"ituiutaba","MG",-49.48300618458271,-19.00373761695455,
64730,"campinas do piaui","PI",-41.881832025800804,-7.6580502634527425,
63632,"mineirolândia","CE",-39.5977276032925,-5.527701494234207,
59247,"lagoa salgada","RN",-35.475278930623794,-6.122106000000002,
54735,"são lourenço da mata","PE",-35.04245466486809,-7.990048581741566,
45661,"ilheus","BA",-39.04885640993568,-14.780971546482155,
39648,"chapada do norte","MG",-42.5414974899227,-17.092919948692177,
39455,"ibiracatu","MG",-44.16487825729336,-15.666892049454622,
49042,"aracaju","SE",-37.06896519484129,-10.97852789609806,
48500,"euclides da cunha","BA",-39.0110948580916,-10.513788613189737,
44076,"feira de santana","BA",-38.93574412003007,-12.252920804605017,
64220,"luis correia","PI",-41.663013552321004,-2.8826115560577747,
55819,"carpina","PE",-35.235321763897595,-7.843330585595267,
54789,"camaragibe","PE",-35.01863073117632,-7.954241406813802,
52165,"recife","PE",-34.916651184135965,-7.984189180159079,
47760,"tabocas do brejo velho","BA",-44.00716681004442,-12.70191306036241,
40105,"salvador","BA",-38.51039566030072,-12.99430085496241,
39644,"francisco badaro","MG",-42.394439999999975,-17.088329999999928,
63038,"juazeiro do norte","CE",-39.26915862385639,-7.223666111906682,
62033,"sobral","CE",-40.378333114163006,-3.6574594451390428,
58880,"brejo dos santos","PB",-37.825855020039455,-6.3757084121395255,
48540,"jeremoabo","BA",-38.896378892782685,-9.871010693199649,
46438,"iuiu","BA",-43.55457796059964,-14.409533940899465,
41940,"salvador","BA",-38.48057951407903,-12.994333083251727,
58450,"boqueirao","PB",-36.132831,-7.481852999999998,
51346,"recife","PE",-34.96277154591823,-8.108060079766519,
47808,"barreiras","BA",-45.008205377936505,-12.160429080671278,
41906,"salvador","BA",-38.474041914904646,-13.008023094120743,
62842,"sucatinga","CE",-38.05660422918811,-4.30421649258755,
58173,"damiao","PB",-35.90630975399252,-6.63188344462188,
56640,"custódia","PE",-37.64337910055032,-8.086187843021479,
50050,"recife","PE",-34.89213771856428,-8.051619446852081,
44345,"cabaceiras do paraguaçu","BA",-39.19085999999993,-12.535939999999925,
65631,"timon","MA",-42.83272549673669,-5.090889290675958,
64530,"novo oriente do piaui","PI",-41.92449013011539,-6.452275676537492,
63906,"quixada","CE",-39.01152161233326,-4.995329331253079,
57470,"olho d'água do casado","AL",-37.832288607823756,-9.502524255363218,
44004,"feira de santana","BA",-38.9670668386342,-12.264377998626877,
62500,"itapipoca","CE",-39.57903738800782,-3.4997872206697127,
46805,"macajuba","BA",-40.36278431107828,-12.142470437691529,
44428,"sao roque do paraguacu","BA",-47.13083935539563,-23.514302546209343,
88519,"lages","SC",-50.331563602665526,-27.754563268169605,
86076,"londrina","PR",-51.17836852698497,-23.286005999999993,
84290,"sapopema","PR",-50.582672823111665,-23.910713999999995,
78335,"colniza","MT",-59.219701366739,-9.455038399118584,
87005,"maringa","PR",-51.927903787851996,-23.43511816798399,
76670,"heitoraí","GO",-49.82657408453354,-15.718692768538057,
88122,"sao jose","SC",-48.685270096791875,-27.596525640982602,
75902,"rio verde","GO",-50.93288892167943,-17.78297422207173,
75750,"nova aurora","GO",-48.25941326904985,-18.058110666747265,
87053,"maringá","PR",-51.91934915449614,-23.454818711445753,
84320,"reserva","PR",-50.84751201485475,-24.65323562093505,
79260,"bela vista","MS",-56.53049305032559,-22.09749551393186,
77828,"araguaina","TO",-48.17957956476127,-7.204840648739243,
76904,"ji-parana","RO",-61.993061845081485,-10.84191675016744,
75708,"catalao","GO",-47.92400434599995,-18.16980499999994,
75070,"anapolis","GO",-48.94861499999996,-16.28799238399995,
68270,"oriximina","PA",-55.8660678209959,-1.7598891374825056,
72460,"brasilia","DF",-48.05071815778448,-16.02294658397918,
82210,"curitiba","PR",-49.26382096280801,-25.383395536211033,
79610,"três lagoas","MS",-51.67985918114036,-20.784627482760413,
68398,"cumaru do norte","PA",-50.77100639301344,-7.8111144917279764,
83065,"sao jose dos pinhais","PR",-49.1660246426511,-25.506338700242413,
68745,"castanhal","PA",-47.93497534204699,-1.2933344568483873,
88340,"camboriu","SC",-48.65551748395132,-27.028183598865873,
87190,"sao jorge do ivai","PR",-52.292196285836184,-23.439739537365817,
86380,"andira","PR",-50.2297299789478,-23.053125458344663,
85925,"novo sobradinho","PR",-53.75866999999994,-24.62605999999994,
78131,"varzea grande","MT",-9.394624510957431,38.81681628638297,
68800,"breves","PA",-50.48556366331936,-1.690325448398874,
77325,"aurora do tocantins","TO",-46.403400977264404,-12.710645817650953,
76510,"crixas","GO",-49.96652306605725,-14.540871003492606,
75520,"itumbiara","GO",-49.19630999999998,-18.36860753899998,
74684,"goiania","GO",-49.223613499999956,-16.611743999999945,
69042,"manaus","AM",-60.049469503750906,-3.077910000000003,
85555,"palmas","PR",-51.99934175975525,-26.481472199184182,
69890,"ipixuna","AM",-71.69216399999999,-7.044070500000004,
83322,"pinhais","PR",-49.18596810453549,-25.467924657770304,
75560,"cachoeira dourada","GO",-49.467428442021024,-18.488543855338786,
74633,"goiania","GO",-49.23661849999996,-16.668047999999946,
70257,"brasilia","DF",-47.90077302824644,-15.822129611286291,
86660,"santa inês","PR",-51.90449052328439,-22.639310546850425,
71015,"brasilia","DF",-47.989905474855874,-15.821938277108472,
69920,"rio branco","AC",-67.85587669716487,-9.942173936877875,
69020,"manaus","AM",-60.01701508191653,-3.120270226641342,
60040,"fortaleza","CE",-38.532222754371276,-3.745399107132557,
55940,"condado","PE",-35.09651511041381,-7.586954980709683,
45260,"pocoes","BA",-40.354944787306565,-14.531865172454122,
42850,"dias d'ávila","BA",-38.30618666710137,-12.612234617119384,
